Counts,Degree
0.0,65.4
0.0,65.66
128.0,65.92
0.0,66.18
0.0,66.44
0.0,66.7
122.0,66.96000000000001
0.0,67.22
0.0,67.48
0.0,67.74000000000001
116.0,68.0
0.0,68.26
0.0,68.52
153.0,68.78
0.0,69.04
0.0,69.3
0.0,69.56
108.0,69.82000000000001
0.0,70.08
0.0,70.34
0.0,70.60000000000001
97.0,70.86
0.0,71.12
0.0,71.38
0.0,71.64
103.0,71.9
0.0,72.16
0.0,72.42
0.0,72.68
120.0,72.94
0.0,73.2
0.0,73.46000000000001
0.0,73.72
87.0,73.98
0.0,74.24000000000001
0.0,74.5
115.0,74.76
0.0,75.02
0.0,75.28
0.0,75.54
114.0,75.8
0.0,76.06
0.0,76.32000000000001
0.0,76.58
114.0,76.84
0.0,77.10000000000001
0.0,77.36
0.0,77.62
91.0,77.88
0.0,78.14
0.0,78.4
0.0,78.66
100.0,78.92
0.0,79.18
0.0,79.44
0.0,79.7
94.0,79.96000000000001
0.0,80.22
0.0,80.48
0.0,80.74000000000001
83.0,81.0
0.0,81.26
0.0,81.52
84.0,81.78
0.0,82.04
0.0,82.3
0.0,82.56
98.0,82.82000000000001
0.0,83.08
0.0,83.34
0.0,83.60000000000001
70.0,83.86
0.0,84.12
0.0,84.38000000000001
0.0,84.64
78.0,84.9
0.0,85.16
0.0,85.42
0.0,85.68
81.0,85.94
0.0,86.2
0.0,86.46000000000001
0.0,86.72
96.0,86.98
0.0,87.24000000000001
0.0,87.5
79.0,87.76
0.0,88.02
0.0,88.28
0.0,88.54
90.0,88.8
0.0,89.06
0.0,89.32000000000001
0.0,89.58
73.0,89.84
0.0,90.10000000000001
0.0,90.36
0.0,90.62
77.0,90.88000000000001
0.0,91.14
0.0,91.4
0.0,91.66
51.0,91.92
0.0,92.18
0.0,92.44
0.0,92.7
45.0,92.96000000000001
0.0,93.22
0.0,93.48
0.0,93.74000000000001
61.0,94.0
0.0,94.26
0.0,94.52000000000001
44.0,94.78
0.0,95.04
0.0,95.3
0.0,95.56
50.0,95.82000000000001
0.0,96.08
0.0,96.34
0.0,96.60000000000001
30.0,96.86
0.0,97.12
0.0,97.38000000000001
0.0,97.64
55.0,97.9
0.0,98.16
0.0,98.42
0.0,98.68
63.0,98.94
0.0,99.2
0.0,99.46000000000001
0.0,99.72
54.0,99.98
0.0,100.24000000000001
0.0,100.5
50.0,100.76
0.0,101.02000000000001
0.0,101.28
0.0,101.54
35.0,101.8
0.0,102.06
0.0,102.32000000000001
0.0,102.58
41.0,102.84
0.0,103.10000000000001
0.0,103.36
0.0,103.62
47.0,103.88000000000001
0.0,104.14
0.0,104.4
0.0,104.66
34.0,104.92
0.0,105.18
0.0,105.44
0.0,105.7
41.0,105.96000000000001
0.0,106.22
0.0,106.48
0.0,106.74000000000001
42.0,107.0
0.0,107.26
0.0,107.52000000000001
29.0,107.78
0.0,108.04
0.0,108.3
0.0,108.56
32.0,108.82000000000001
0.0,109.08
0.0,109.34
0.0,109.60000000000001
37.0,109.86
0.0,110.12
0.0,110.38000000000001
0.0,110.64
35.0,110.9
0.0,111.16
0.0,111.42
0.0,111.68
33.0,111.94
0.0,112.2
0.0,112.46000000000001
0.0,112.72
29.0,112.98
0.0,113.24000000000001
0.0,113.5
30.0,113.76
0.0,114.02000000000001
0.0,114.28
0.0,114.54
22.0,114.8
0.0,115.06
0.0,115.32000000000001
0.0,115.58
35.0,115.84
0.0,116.10000000000001
0.0,116.36
0.0,116.62
13.0,116.88000000000001
0.0,117.14
0.0,117.4
0.0,117.66000000000001
24.0,117.92
0.0,118.18
0.0,118.44
0.0,118.7
27.0,118.96000000000001
0.0,119.22
0.0,119.48
0.0,119.74000000000001
21.0,120.0
0.0,120.26
0.0,120.52000000000001
21.0,120.78
0.0,121.04
0.0,121.3
0.0,121.56
20.0,121.82000000000001
0.0,122.08
0.0,122.34
0.0,122.60000000000001
24.0,122.86
0.0,123.12
0.0,123.38000000000001
0.0,123.64
9.0,123.9
0.0,124.16000000000001
0.0,124.42
0.0,124.68
14.0,124.94
0.0,125.2
0.0,125.46000000000001
0.0,125.72
13.0,125.98
0.0,126.24000000000001
0.0,126.5
9.0,126.76
0.0,127.02000000000001
0.0,127.28
0.0,127.54
22.0,127.80000000000001
0.0,128.06
0.0,128.32
0.0,128.57999999999998
15.0,128.84
0.0,129.10000000000002
0.0,129.36
0.0,129.62
11.0,129.88
0.0,130.14
0.0,130.4
0.0,130.66000000000003
11.0,130.92000000000002
0.0,131.18
0.0,131.44
0.0,131.70000000000002
21.0,131.96
0.0,132.22
0.0,132.48000000000002
0.0,132.74
15.0,133.0
0.0,133.26
0.0,133.52
11.0,133.78
0.0,134.04
0.0,134.3
0.0,134.56
29.0,134.82
0.0,135.08
0.0,135.34
0.0,135.6
16.0,135.86
0.0,136.12
0.0,136.38
0.0,136.64000000000001
7.0,136.9
0.0,137.16
0.0,137.42000000000002
0.0,137.68
16.0,137.94
0.0,138.20000000000002
0.0,138.46
0.0,138.72
13.0,138.98000000000002
0.0,139.24
0.0,139.5
16.0,139.76
0.0,140.02
0.0,140.28
0.0,140.54
20.0,140.8
0.0,141.06
0.0,141.32
0.0,141.58
29.0,141.84
0.0,142.1
0.0,142.36
0.0,142.62
14.0,142.88
0.0,143.14000000000001
0.0,143.4
0.0,143.66
19.0,143.92000000000002
0.0,144.18
0.0,144.44
0.0,144.70000000000002
23.0,144.96
0.0,145.22
0.0,145.48000000000002
0.0,145.74
25.0,146.0
0.0,146.26
0.0,146.52
27.0,146.78
0.0,147.04
0.0,147.3
0.0,147.56
24.0,147.82
0.0,148.08
0.0,148.34
0.0,148.6
19.0,148.86
0.0,149.12
0.0,149.38
0.0,149.64000000000001
28.0,149.9
0.0,150.16
0.0,150.42000000000002
0.0,150.68
22.0,150.94
0.0,151.20000000000002
0.0,151.46
0.0,151.72
23.0,151.98000000000002
0.0,152.24
0.0,152.5
19.0,152.76
0.0,153.02
0.0,153.28
0.0,153.54
14.0,153.8
0.0,154.06
0.0,154.32
0.0,154.58
21.0,154.84
0.0,155.1
0.0,155.36
0.0,155.62
13.0,155.88
0.0,156.14000000000001
0.0,156.4
0.0,156.66
15.0,156.92000000000002
0.0,157.18
0.0,157.44
0.0,157.70000000000002
11.0,157.96
0.0,158.22
0.0,158.48000000000002
0.0,158.74
6.0,159.0
0.0,159.26000000000002
0.0,159.52
5.0,159.78
0.0,160.04
0.0,160.3
0.0,160.56
8.0,160.82
0.0,161.08
0.0,161.34
0.0,161.6
10.0,161.86
0.0,162.12
0.0,162.38
0.0,162.64000000000001
13.0,162.9
0.0,163.16
0.0,163.42000000000002
0.0,163.68
9.0,163.94
0.0,164.20000000000002
0.0,164.46
0.0,164.72
13.0,164.98000000000002
0.0,165.24
0.0,165.5
9.0,165.76000000000002
0.0,166.02
0.0,166.28
0.0,166.54
10.0,166.8
0.0,167.06
0.0,167.32
0.0,167.58
14.0,167.84
0.0,168.1
0.0,168.36
0.0,168.62
12.0,168.88
0.0,169.14000000000001
0.0,169.4
0.0,169.66
5.0,169.92000000000002
0.0,170.18
0.0,170.44
0.0,170.70000000000002
12.0,170.96
0.0,171.22
0.0,171.48000000000002
0.0,171.74
12.0,172.0
0.0,172.26000000000002
0.0,172.52
18.0,172.78
0.0,173.04
0.0,173.3
0.0,173.56
10.0,173.82
0.0,174.08
0.0,174.34
0.0,174.6
10.0,174.86
0.0,175.12
0.0,175.38
0.0,175.64000000000001
8.0,175.9
0.0,176.16
0.0,176.42000000000002
0.0,176.68
5.0,176.94
0.0,177.20000000000002
0.0,177.46
0.0,177.72
9.0,177.98000000000002
0.0,178.24
0.0,178.5
13.0,178.76000000000002
0.0,179.02
0.0,179.28
0.0,179.54
14.0,179.8
0.0,180.06
0.0,180.32
0.0,180.58
11.0,180.84
0.0,181.1
0.0,181.36
0.0,181.62
10.0,181.88
0.0,182.14000000000001
0.0,182.4
0.0,182.66
10.0,182.92000000000002
0.0,183.18
0.0,183.44
0.0,183.70000000000002
10.0,183.96
0.0,184.22
0.0,184.48000000000002
0.0,184.74
12.0,185.0
0.0,185.26000000000002
0.0,185.52
18.0,185.78
0.0,186.04000000000002
0.0,186.3
0.0,186.56
9.0,186.82
0.0,187.08
0.0,187.34
0.0,187.6
5.0,187.86
0.0,188.12
0.0,188.38
0.0,188.64000000000001
16.0,188.9
0.0,189.16
0.0,189.42000000000002
0.0,189.68
12.0,189.94
0.0,190.20000000000002
0.0,190.46
0.0,190.72
8.0,190.98000000000002
0.0,191.24
0.0,191.5
5.0,191.76000000000002
0.0,192.02
0.0,192.28
0.0,192.54000000000002
9.0,192.8
0.0,193.06
0.0,193.32
0.0,193.58
10.0,193.84
0.0,194.1
0.0,194.36
0.0,194.62
11.0,194.88
0.0,195.14000000000001
0.0,195.4
0.0,195.66
10.0,195.92000000000002
0.0,196.18
0.0,196.44
0.0,196.70000000000002
8.0,196.96
0.0,197.22
0.0,197.48000000000002
0.0,197.74
7.0,198.0
0.0,198.26000000000002
0.0,198.52
7.0,198.78
0.0,199.04000000000002
0.0,199.3
0.0,199.56
11.0,199.82
0.0,200.08
0.0,200.34
0.0,200.6
7.0,200.86
0.0,201.12
0.0,201.38
0.0,201.64000000000001
5.0,201.9
0.0,202.16
0.0,202.42000000000002
0.0,202.68
9.0,202.94
0.0,203.20000000000002
0.0,203.46
0.0,203.72
4.0,203.98000000000002
0.0,204.24
0.0,204.5
1.0,204.76000000000002
0.0,205.02
0.0,205.28
0.0,205.54000000000002
3.0,205.8
0.0,206.06
0.0,206.32
0.0,206.58
8.0,206.84
0.0,207.1
0.0,207.36
0.0,207.62
8.0,207.88
0.0,208.14000000000001
0.0,208.4
0.0,208.66
8.0,208.92000000000002
0.0,209.18
0.0,209.44
0.0,209.70000000000002
8.0,209.96
0.0,210.22
0.0,210.48000000000002
0.0,210.74
3.0,211.0
0.0,211.26000000000002
0.0,211.52
6.0,211.78
0.0,212.04000000000002
0.0,212.3
0.0,212.56
4.0,212.82
0.0,213.08
0.0,213.34
0.0,213.6
3.0,213.86
0.0,214.12
0.0,214.38
0.0,214.64000000000001
6.0,214.9
0.0,215.16
0.0,215.42000000000002
0.0,215.68
2.0,215.94
0.0,216.20000000000002
0.0,216.46
0.0,216.72
2.0,216.98000000000002
0.0,217.24
0.0,217.5
1.0,217.76000000000002
0.0,218.02
0.0,218.28
0.0,218.54000000000002
3.0,218.8
0.0,219.06
0.0,219.32
0.0,219.58
0.0,219.84
0.0,220.1
0.0,220.36
0.0,220.62
1.0,220.88
0.0,221.14000000000001
0.0,221.4
0.0,221.66
4.0,221.92000000000002
0.0,222.18
0.0,222.44
0.0,222.70000000000002
1.0,222.96
0.0,223.22
0.0,223.48000000000002
0.0,223.74
0.0,224.0
0.0,224.26000000000002
0.0,224.52
0.0,224.78
0.0,225.04000000000002
0.0,225.3
0.0,225.56
0.0,225.82000000000002
0.0,226.08
0.0,226.34
0.0,226.6
0.0,226.86
0.0,227.12
0.0,227.38
0.0,227.64000000000001
1.0,227.9
0.0,228.16
0.0,228.42000000000002
0.0,228.68
0.0,228.94
0.0,229.20000000000002
0.0,229.46
0.0,229.72
1.0,229.98000000000002
0.0,230.24
0.0,230.5
0.0,230.76000000000002
0.0,231.02
0.0,231.28
0.0,231.54000000000002
0.0,231.8
0.0,232.06
0.0,232.32000000000002
0.0,232.58
0.0,232.84
0.0,233.1
0.0,233.36
0.0,233.62
0.0,233.88
0.0,234.14000000000001
0.0,234.4
0.0,234.66
1.0,234.92000000000002
0.0,235.18
0.0,235.44
0.0,235.70000000000002
1.0,235.96
0.0,236.22
0.0,236.48000000000002
0.0,236.74
0.0,237.0
0.0,237.26000000000002
0.0,237.52
1.0,237.78
0.0,238.04000000000002
0.0,238.3
0.0,238.56
1.0,238.82000000000002
0.0,239.08
0.0,239.34
0.0,239.6
2.0,239.86
0.0,240.12
0.0,240.38
0.0,240.64000000000001
1.0,240.9
0.0,241.16
0.0,241.42000000000002
0.0,241.68
1.0,241.94
0.0,242.20000000000002
0.0,242.46
0.0,242.72
0.0,242.98000000000002
0.0,243.24
0.0,243.5
0.0,243.76000000000002
0.0,244.02
0.0,244.28
0.0,244.54000000000002
0.0,244.8
0.0,245.06
0.0,245.32000000000002
0.0,245.58
0.0,245.84
0.0,246.1
0.0,246.36
0.0,246.62
1.0,246.88
0.0,247.14000000000001
0.0,247.4
0.0,247.66
2.0,247.92000000000002
0.0,248.18
0.0,248.44
0.0,248.70000000000002
0.0,248.96
0.0,249.22
0.0,249.48000000000002
0.0,249.74
0.0,250.0
0.0,250.26000000000002
0.0,250.52
0.0,250.78
0.0,251.04000000000002
0.0,251.3
0.0,251.56
1.0,251.82000000000002
0.0,252.08
0.0,252.34
0.0,252.60000000000002
1.0,252.86
0.0,253.12
0.0,253.38
0.0,253.64000000000001
0.0,253.9
0.0,254.16
0.0,254.42000000000002
0.0,254.68
1.0,254.94
0.0,255.20000000000002
0.0,255.46
0.0,255.72
3.0,255.98000000000002
0.0,256.24
0.0,256.5
1.0,256.76
0.0,257.02
0.0,257.28
0.0,257.54
0.0,257.8
0.0,258.06
0.0,258.32000000000005
0.0,258.58000000000004
1.0,258.84000000000003
0.0,259.1
0.0,259.36
0.0,259.62
1.0,259.88
0.0,260.14
0.0,260.40000000000003
0.0,260.66
0.0,260.92
0.0,261.18
0.0,261.44
0.0,261.7
0.0,261.96000000000004
0.0,262.22
0.0,262.48
2.0,262.74
,263.0
