Counts,Degree
136167.0,3.0
0.0,3.347
60674.0,3.694
0.0,4.041
0.0,4.388
29009.0,4.734999999999999
0.0,5.082
0.0,5.429
23640.0,5.776
0.0,6.122999999999999
0.0,6.47
17016.0,6.817
0.0,7.164
0.0,7.510999999999999
13071.0,7.858
0.0,8.205
0.0,8.552
9520.0,8.899
0.0,9.245999999999999
0.0,9.593
7528.0,9.94
0.0,10.286999999999999
0.0,10.634
5844.0,10.981
0.0,11.328
4942.0,11.674999999999999
0.0,12.021999999999998
0.0,12.369
3979.0,12.716
0.0,13.062999999999999
0.0,13.41
3651.0,13.757
0.0,14.104
0.0,14.450999999999999
3043.0,14.797999999999998
0.0,15.145
0.0,15.491999999999999
2536.0,15.838999999999999
0.0,16.186
0.0,16.533
2076.0,16.88
0.0,17.226999999999997
0.0,17.573999999999998
1863.0,17.921
0.0,18.268
0.0,18.615
1670.0,18.962
0.0,19.308999999999997
1263.0,19.656
0.0,20.003
0.0,20.349999999999998
1241.0,20.697
0.0,21.043999999999997
0.0,21.391
1066.0,21.738
0.0,22.084999999999997
0.0,22.432
958.0,22.779
0.0,23.125999999999998
0.0,23.473
867.0,23.82
0.0,24.166999999999998
0.0,24.514
816.0,24.860999999999997
0.0,25.208
0.0,25.555
779.0,25.901999999999997
0.0,26.249
0.0,26.595999999999997
709.0,26.942999999999998
0.0,27.29
0.0,27.636999999999997
619.0,27.983999999999998
0.0,28.331
650.0,28.677999999999997
0.0,29.025
0.0,29.372
694.0,29.718999999999998
0.0,30.066
0.0,30.412999999999997
603.0,30.759999999999998
0.0,31.107
0.0,31.453999999999997
546.0,31.801
0.0,32.147999999999996
0.0,32.495
452.0,32.842
0.0,33.18899999999999
0.0,33.536
456.0,33.882999999999996
0.0,34.23
0.0,34.577
455.0,34.924
0.0,35.271
0.0,35.617999999999995
410.0,35.964999999999996
0.0,36.312
363.0,36.659
0.0,37.006
0.0,37.352999999999994
329.0,37.699999999999996
0.0,38.047
0.0,38.394
344.0,38.741
0.0,39.087999999999994
0.0,39.434999999999995
363.0,39.782
0.0,40.129
0.0,40.476
340.0,40.823
0.0,41.169999999999995
0.0,41.516999999999996
286.0,41.864
0.0,42.211
0.0,42.558
352.0,42.904999999999994
0.0,43.251999999999995
0.0,43.599
298.0,43.946
0.0,44.293
0.0,44.64
313.0,44.986999999999995
0.0,45.333999999999996
333.0,45.681
0.0,46.028
0.0,46.375
264.0,46.721999999999994
0.0,47.068999999999996
0.0,47.416
271.0,47.763
0.0,48.11
0.0,48.456999999999994
208.0,48.803999999999995
0.0,49.150999999999996
0.0,49.498
225.0,49.845
0.0,50.19199999999999
0.0,50.538999999999994
218.0,50.885999999999996
0.0,51.233
0.0,51.58
186.0,51.927
0.0,52.273999999999994
0.0,52.620999999999995
191.0,52.967999999999996
0.0,53.315
230.0,53.662
0.0,54.00899999999999
0.0,54.355999999999995
206.0,54.702999999999996
0.0,55.05
0.0,55.397
159.0,55.744
0.0,56.090999999999994
0.0,56.437999999999995
146.0,56.785
0.0,57.132
0.0,57.479
130.0,57.82599999999999
0.0,58.172999999999995
0.0,58.519999999999996
171.0,58.867
0.0,59.214
0.0,59.56099999999999
156.0,59.907999999999994
0.0,60.254999999999995
0.0,60.602
151.0,60.949
0.0,61.29599999999999
0.0,61.642999999999994
167.0,61.989999999999995
0.0,62.336999999999996
149.0,62.684
0.0,63.031
0.0,63.37799999999999
140.0,63.724999999999994
0.0,64.072
0.0,64.419
164.0,64.76599999999999
0.0,65.113
0.0,65.46
165.0,65.80699999999999
0.0,66.154
0.0,66.501
156.0,66.848
0.0,67.195
0.0,67.542
134.0,67.889
0.0,68.23599999999999
0.0,68.583
130.0,68.92999999999999
0.0,69.277
0.0,69.624
134.0,69.97099999999999
0.0,70.318
145.0,70.66499999999999
0.0,71.012
0.0,71.359
121.0,71.70599999999999
0.0,72.053
0.0,72.39999999999999
105.0,72.747
0.0,73.094
0.0,73.44099999999999
136.0,73.788
0.0,74.13499999999999
0.0,74.482
113.0,74.829
0.0,75.17599999999999
0.0,75.523
91.0,75.86999999999999
0.0,76.217
0.0,76.564
101.0,76.911
0.0,77.258
0.0,77.60499999999999
108.0,77.952
0.0,78.29899999999999
0.0,78.646
103.0,78.993
0.0,79.33999999999999
125.0,79.687
0.0,80.03399999999999
0.0,80.381
111.0,80.728
0.0,81.07499999999999
0.0,81.422
100.0,81.76899999999999
0.0,82.116
0.0,82.463
101.0,82.80999999999999
0.0,83.157
0.0,83.50399999999999
99.0,83.851
0.0,84.198
0.0,84.54499999999999
83.0,84.892
0.0,85.23899999999999
0.0,85.586
84.0,85.93299999999999
0.0,86.28
0.0,86.627
101.0,86.97399999999999
0.0,87.321
88.0,87.66799999999999
0.0,88.015
0.0,88.362
103.0,88.70899999999999
0.0,89.056
0.0,89.40299999999999
92.0,89.75
0.0,90.097
0.0,90.44399999999999
94.0,90.791
0.0,91.13799999999999
0.0,91.485
79.0,91.832
0.0,92.17899999999999
0.0,92.526
59.0,92.87299999999999
