Counts,Degree
171555.0,3.0
75162.0,3.6879999999999997
33539.0,4.3759999999999994
0.0,5.064
28556.0,5.752
21443.0,6.4399999999999995
0.0,7.128
16492.0,7.816
12523.0,8.504
0.0,9.192
9617.0,9.879999999999999
7549.0,10.568
0.0,11.256
6424.0,11.943999999999999
5202.0,12.632
4503.0,13.319999999999999
0.0,14.008
3877.0,14.696
3401.0,15.383999999999999
0.0,16.072
2946.0,16.759999999999998
2566.0,17.448
0.0,18.136
2212.0,18.823999999999998
1953.0,19.512
0.0,20.2
1584.0,20.887999999999998
1456.0,21.575999999999997
0.0,22.264
1322.0,22.951999999999998
1148.0,23.639999999999997
1099.0,24.328
0.0,25.016
955.0,25.703999999999997
879.0,26.392
0.0,27.08
735.0,27.767999999999997
785.0,28.456
0.0,29.144
729.0,29.831999999999997
658.0,30.519999999999996
0.0,31.208
678.0,31.895999999999997
670.0,32.583999999999996
0.0,33.272
602.0,33.959999999999994
540.0,34.647999999999996
588.0,35.336
0.0,36.024
531.0,36.711999999999996
531.0,37.4
0.0,38.087999999999994
404.0,38.775999999999996
386.0,39.464
0.0,40.151999999999994
378.0,40.839999999999996
418.0,41.528
0.0,42.215999999999994
354.0,42.903999999999996
367.0,43.592
0.0,44.279999999999994
355.0,44.967999999999996
325.0,45.656
324.0,46.343999999999994
0.0,47.032
296.0,47.72
294.0,48.407999999999994
0.0,49.096
292.0,49.784
274.0,50.471999999999994
0.0,51.16
277.0,51.848
258.0,52.535999999999994
0.0,53.224
231.0,53.912
252.0,54.599999999999994
0.0,55.288
245.0,55.976
212.0,56.663999999999994
197.0,57.352
0.0,58.03999999999999
201.0,58.727999999999994
207.0,59.416
0.0,60.10399999999999
183.0,60.791999999999994
180.0,61.48
0.0,62.16799999999999
155.0,62.855999999999995
165.0,63.544
0.0,64.232
124.0,64.91999999999999
125.0,65.608
0.0,66.29599999999999
134.0,66.984
134.0,67.672
170.0,68.36
0.0,69.048
171.0,69.73599999999999
150.0,70.42399999999999
0.0,71.112
167.0,71.8
137.0,72.488
0.0,73.17599999999999
134.0,73.86399999999999
133.0,74.55199999999999
0.0,75.24
139.0,75.928
129.0,76.616
0.0,77.30399999999999
130.0,77.99199999999999
128.0,78.67999999999999
144.0,79.368
0.0,80.056
112.0,80.744
122.0,81.43199999999999
0.0,82.11999999999999
92.0,82.80799999999999
130.0,83.496
0.0,84.184
124.0,84.872
135.0,85.55999999999999
0.0,86.24799999999999
106.0,86.93599999999999
113.0,87.624
0.0,88.312
93.0,89.0
101.0,89.68799999999999
101.0,90.37599999999999
0.0,91.064
135.0,91.752
86.0,92.44
0.0,93.12799999999999
118.0,93.81599999999999
118.0,94.50399999999999
0.0,95.192
84.0,95.88
124.0,96.568
0.0,97.25599999999999
101.0,97.94399999999999
74.0,98.63199999999999
62.0,99.32
0.0,100.008
80.0,100.696
82.0,101.38399999999999
0.0,102.07199999999999
72.0,102.75999999999999
59.0,103.448
0.0,104.136
64.0,104.824
55.0,105.51199999999999
0.0,106.19999999999999
68.0,106.88799999999999
67.0,107.576
0.0,108.264
64.0,108.952
50.0,109.63999999999999
46.0,110.32799999999999
0.0,111.01599999999999
58.0,111.704
52.0,112.392
0.0,113.07999999999998
61.0,113.76799999999999
58.0,114.45599999999999
0.0,115.14399999999999
48.0,115.832
47.0,116.52
0.0,117.20799999999998
68.0,117.89599999999999
53.0,118.58399999999999
0.0,119.27199999999999
37.0,119.96
35.0,120.648
24.0,121.33599999999998
0.0,122.02399999999999
35.0,122.71199999999999
30.0,123.39999999999999
0.0,124.088
39.0,124.776
36.0,125.46399999999998
0.0,126.15199999999999
38.0,126.83999999999999
27.0,127.52799999999999
0.0,128.216
33.0,128.904
28.0,129.59199999999998
0.0,130.27999999999997
31.0,130.968
26.0,131.65599999999998
24.0,132.344
0.0,133.03199999999998
19.0,133.72
25.0,134.408
0.0,135.096
22.0,135.784
19.0,136.47199999999998
0.0,137.16
20.0,137.84799999999998
23.0,138.536
0.0,139.224
26.0,139.91199999999998
19.0,140.6
0.0,141.28799999999998
12.0,141.976
19.0,142.664
18.0,143.35199999999998
0.0,144.04
13.0,144.72799999999998
21.0,145.416
0.0,146.10399999999998
11.0,146.792
10.0,147.48
0.0,148.16799999999998
15.0,148.856
10.0,149.54399999999998
0.0,150.232
11.0,150.92
15.0,151.60799999999998
0.0,152.296
15.0,152.98399999999998
15.0,153.672
9.0,154.35999999999999
0.0,155.048
5.0,155.736
12.0,156.42399999999998
0.0,157.112
14.0,157.79999999999998
18.0,158.488
0.0,159.176
16.0,159.86399999999998
21.0,160.552
0.0,161.23999999999998
19.0,161.928
10.0,162.61599999999999
0.0,163.30399999999997
37.0,163.992
23.0,164.67999999999998
22.0,165.368
0.0,166.05599999999998
26.0,166.744
17.0,167.432
0.0,168.11999999999998
12.0,168.808
14.0,169.49599999999998
0.0,170.184
12.0,170.87199999999999
11.0,171.55999999999997
0.0,172.248
17.0,172.93599999999998
18.0,173.624
0.0,174.31199999999998
10.0,175.0
8.0,175.688
15.0,176.37599999999998
0.0,177.064
13.0,177.75199999999998
18.0,178.44
0.0,179.128
11.0,179.81599999999997
12.0,180.504
0.0,181.19199999999998
12.0,181.88
14.0,182.56799999999998
0.0,183.25599999999997
9.0,183.944
12.0,184.63199999999998
16.0,185.32
0.0,186.00799999999998
25.0,186.696
21.0,187.384
0.0,188.07199999999997
14.0,188.76
11.0,189.44799999999998
0.0,190.136
13.0,190.82399999999998
10.0,191.51199999999997
0.0,192.2
13.0,192.88799999999998
7.0,193.576
0.0,194.26399999999998
17.0,194.952
15.0,195.64
13.0,196.32799999999997
0.0,197.016
14.0,197.70399999999998
9.0,198.392
0.0,199.07999999999998
14.0,199.76799999999997
16.0,200.456
0.0,201.14399999999998
13.0,201.832
13.0,202.51999999999998
0.0,203.20799999999997
14.0,203.896
20.0,204.58399999999997
0.0,205.272
16.0,205.95999999999998
8.0,206.648
9.0,207.33599999999998
0.0,208.02399999999997
9.0,208.712
13.0,209.39999999999998
0.0,210.088
13.0,210.77599999999998
9.0,211.46399999999997
0.0,212.152
15.0,212.83999999999997
12.0,213.528
0.0,214.21599999999998
8.0,214.904
7.0,215.59199999999998
0.0,216.27999999999997
7.0,216.968
11.0,217.65599999999998
8.0,218.344
0.0,219.03199999999998
16.0,219.71999999999997
8.0,220.408
0.0,221.09599999999998
11.0,221.784
12.0,222.47199999999998
0.0,223.15999999999997
6.0,223.84799999999998
11.0,224.53599999999997
0.0,225.224
5.0,225.91199999999998
4.0,226.6
0.0,227.28799999999998
6.0,227.97599999999997
3.0,228.664
7.0,229.35199999999998
0.0,230.04
4.0,230.72799999999998
5.0,231.41599999999997
0.0,232.10399999999998
9.0,232.79199999999997
6.0,233.48
0.0,234.16799999999998
5.0,234.856
8.0,235.54399999999998
0.0,236.23199999999997
3.0,236.92
9.0,237.60799999999998
0.0,238.296
2.0,238.98399999999998
5.0,239.67199999999997
4.0,240.35999999999999
0.0,241.04799999999997
7.0,241.736
3.0,242.42399999999998
0.0,243.112
3.0,243.79999999999998
1.0,244.48799999999997
0.0,245.176
3.0,245.86399999999998
6.0,246.552
0.0,247.23999999999998
3.0,247.92799999999997
2.0,248.61599999999999
0.0,249.30399999999997
0.0,249.992
3.0,250.67999999999998
0.0,251.36799999999997
0.0,252.05599999999998
0.0,252.74399999999997
2.0,253.432
0.0,254.11999999999998
2.0,254.808
1.0,255.49599999999998
0.0,256.18399999999997
2.0,256.87199999999996
1.0,257.55999999999995
0.0,258.248
1.0,258.936
0.0,259.62399999999997
0.0,260.31199999999995
1.0,261.0
0.0,261.688
0.0,262.376
0.0,263.06399999999996
0.0,263.75199999999995
0.0,264.44
0.0,265.128
0.0,265.816
0.0,266.50399999999996
0.0,267.192
1.0,267.88
1.0,268.568
0.0,269.256
4.0,269.94399999999996
0.0,270.632
2.0,271.32
0.0,272.008
0.0,272.69599999999997
0.0,273.38399999999996
0.0,274.072
0.0,274.76
0.0,275.448
0.0,276.13599999999997
0.0,276.82399999999996
3.0,277.512
0.0,278.2
1.0,278.888
1.0,279.57599999999996
0.0,280.26399999999995
2.0,280.952
2.0,281.64
0.0,282.328
0.0,283.01599999999996
0.0,283.70399999999995
0.0,284.392
0.0,285.08
4.0,285.768
2.0,286.45599999999996
0.0,287.144
0.0,287.832
2.0,288.52
0.0,289.20799999999997
3.0,289.89599999999996
2.0,290.584
0.0,291.272
0.0,291.96
3.0,292.64799999999997
1.0,293.33599999999996
0.0,294.024
1.0,294.712
0.0,295.4
0.0,296.08799999999997
1.0,296.77599999999995
0.0,297.464
0.0,298.152
0.0,298.84
0.0,299.52799999999996
0.0,300.21599999999995
0.0,300.904
0.0,301.592
0.0,302.28
0.0,302.96799999999996
0.0,303.65599999999995
0.0,304.344
0.0,305.032
0.0,305.71999999999997
0.0,306.40799999999996
0.0,307.096
0.0,307.784
1.0,308.472
0.0,309.15999999999997
0.0,309.84799999999996
1.0,310.536
0.0,311.224
0.0,311.912
0.0,312.59999999999997
0.0,313.28799999999995
0.0,313.976
0.0,314.664
0.0,315.352
0.0,316.03999999999996
0.0,316.72799999999995
0.0,317.416
0.0,318.104
0.0,318.792
0.0,319.47999999999996
0.0,320.16799999999995
1.0,320.856
0.0,321.544
0.0,322.23199999999997
0.0,322.91999999999996
0.0,323.60799999999995
0.0,324.296
0.0,324.984
0.0,325.67199999999997
0.0,326.35999999999996
0.0,327.048
0.0,327.736
0.0,328.424
0.0,329.11199999999997
0.0,329.79999999999995
0.0,330.488
0.0,331.176
0.0,331.864
0.0,332.55199999999996
0.0,333.23999999999995
0.0,333.928
0.0,334.616
0.0,335.304
0.0,335.99199999999996
0.0,336.67999999999995
0.0,337.368
0.0,338.056
0.0,338.74399999999997
0.0,339.43199999999996
0.0,340.11999999999995
0.0,340.808
0.0,341.496
0.0,342.18399999999997
0.0,342.87199999999996
0.0,343.55999999999995
0.0,344.248
0.0,344.936
0.0,345.62399999999997
0.0,346.31199999999995
0.0,347.0
0.0,347.688
0.0,348.376
0.0,349.06399999999996
0.0,349.75199999999995
0.0,350.44
0.0,351.128
0.0,351.816
0.0,352.50399999999996
0.0,353.19199999999995
0.0,353.88
1.0,354.568
0.0,355.256
0.0,355.94399999999996
0.0,356.63199999999995
0.0,357.32
0.0,358.008
0.0,358.69599999999997
0.0,359.38399999999996
0.0,360.07199999999995
0.0,360.76
0.0,361.448
0.0,362.13599999999997
0.0,362.82399999999996
0.0,363.51199999999994
0.0,364.2
0.0,364.888
0.0,365.57599999999996
0.0,366.26399999999995
0.0,366.952
1.0,367.64
0.0,368.328
0.0,369.01599999999996
0.0,369.70399999999995
0.0,370.392
0.0,371.08
0.0,371.768
0.0,372.45599999999996
0.0,373.14399999999995
0.0,373.832
0.0,374.52
0.0,375.20799999999997
0.0,375.89599999999996
0.0,376.58399999999995
0.0,377.272
0.0,377.96
0.0,378.64799999999997
0.0,379.33599999999996
0.0,380.02399999999994
1.0,380.712
0.0,381.4
0.0,382.08799999999997
0.0,382.77599999999995
0.0,383.46399999999994
0.0,384.152
0.0,384.84
0.0,385.52799999999996
0.0,386.21599999999995
0.0,386.904
0.0,387.592
0.0,388.28
0.0,388.96799999999996
0.0,389.65599999999995
0.0,390.344
0.0,391.032
0.0,391.71999999999997
0.0,392.40799999999996
0.0,393.09599999999995
0.0,393.784
0.0,394.472
0.0,395.15999999999997
0.0,395.84799999999996
0.0,396.53599999999994
0.0,397.224
0.0,397.912
0.0,398.59999999999997
0.0,399.28799999999995
0.0,399.97599999999994
0.0,400.664
0.0,401.352
0.0,402.03999999999996
0.0,402.72799999999995
0.0,403.41599999999994
0.0,404.104
0.0,404.792
0.0,405.47999999999996
0.0,406.16799999999995
0.0,406.856
0.0,407.544
0.0,408.23199999999997
0.0,408.91999999999996
0.0,409.60799999999995
0.0,410.296
0.0,410.984
0.0,411.67199999999997
0.0,412.35999999999996
0.0,413.04799999999994
0.0,413.736
0.0,414.424
0.0,415.11199999999997
0.0,415.79999999999995
0.0,416.48799999999994
0.0,417.176
0.0,417.864
0.0,418.55199999999996
0.0,419.23999999999995
0.0,419.92799999999994
0.0,420.616
0.0,421.304
0.0,421.99199999999996
0.0,422.67999999999995
0.0,423.36799999999994
0.0,424.056
0.0,424.74399999999997
0.0,425.43199999999996
0.0,426.11999999999995
0.0,426.808
0.0,427.496
0.0,428.18399999999997
0.0,428.87199999999996
0.0,429.55999999999995
0.0,430.248
0.0,430.936
0.0,431.62399999999997
0.0,432.31199999999995
0.0,432.99999999999994
0.0,433.688
0.0,434.376
0.0,435.06399999999996
0.0,435.75199999999995
0.0,436.43999999999994
0.0,437.128
0.0,437.816
0.0,438.50399999999996
0.0,439.19199999999995
0.0,439.87999999999994
0.0,440.568
0.0,441.256
0.0,441.94399999999996
0.0,442.63199999999995
0.0,443.31999999999994
0.0,444.008
0.0,444.69599999999997
0.0,445.38399999999996
0.0,446.07199999999995
0.0,446.76
0.0,447.448
0.0,448.13599999999997
0.0,448.82399999999996
0.0,449.51199999999994
0.0,450.2
0.0,450.888
0.0,451.57599999999996
0.0,452.26399999999995
0.0,452.95199999999994
0.0,453.64
0.0,454.328
0.0,455.01599999999996
0.0,455.70399999999995
0.0,456.39199999999994
0.0,457.08
0.0,457.768
0.0,458.45599999999996
0.0,459.14399999999995
0.0,459.83199999999994
0.0,460.52
0.0,461.20799999999997
0.0,461.89599999999996
0.0,462.58399999999995
0.0,463.272
0.0,463.96
0.0,464.64799999999997
0.0,465.33599999999996
0.0,466.02399999999994
0.0,466.712
0.0,467.4
